Title	Price	Shipping_cost	Sales_Count	Sales_Value	Link	Condition	Seller Notes	Brand	Model	Storage Capacity	Network	Camera Resolution	Screen Size	Lock Status	RAM	Contract	Operating System	Model Number	Style	MPN	Connectivity	Features	SIM Card Slot	Memory Card Type	Processor	Color	2G	3G	4G	5G	Bluetooth	GSM	WI-FI	Micro USB	USB	Type-C	Fast_usb	NFC	Dual-Band	ANT+	Android Beam	Beidou	Cellular	FM	DLNA	EDGE	Fast Charge	GPS	Galileo	Global Version	HDMI Micro	Glonass	Headphone Jack	OTA	OTG	Infrared	Lightning	Quad-Band	Tri-Band	Wireless charging	WAP	WCDMA
Apple iPhone XS 64GB Gold �� Verizon T-Mobile AT&T Fully Unlocked iOS Smartphone	299.07	22.43	51.0	15252.8	https://www.ebay.com/itm/233545019105?nordt=true&orig_cvip=true&rt=nc	Used	“All iPhones are thoroughly tested and are in complete working order. iPhones are in Good (7 out of ...Read moreabout the seller notes“All iPhones are thoroughly tested and are in complete working order. iPhones are in Good (7 out of 10) cosmetic condition. Device will show scratches, scuffs, and minor dents from previous use. Item will not be in the original packaging and includes generic accessories and a 60 day seller warranty. All phones are factory unlocked and compatible with GSM & CDMA networks such as AT&T, T-Mobile, Verizon, Boost, etc.”Read Lessabout the seller notes	apple	Apple iPhone XS	64.0	Unlocked	12.0	5.8	Factory Unlocked	4.0	Without Contract	IOS	A1920 (CDMA + GSM)	Bar	MT962LL/A	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Assistivetouch, Proximity Sensor, Wireless Charging, Neural Engine, Truedepth Camera, Facial Recognition, Accelerometer, Smart Hdr, Ambient Light Sensor, Barometer, Super Retina Display, Dual Rear Cameras, Fast Charge, Three‑Axis Gyro	Single SIM	Built-In Memory	Hexa Core	Black	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Apple iPhone 11 White 128GB Verizon AT&T T-Mobile Fully Unlocked Good Smartphone	489.65	12.48	49.0	23993.04	https://www.ebay.com/itm/233585746702?nordt=true&orig_cvip=true&rt=nc	Used	“Smartphones are in Good cosmetic condition and will show scratches, scuffs, and minor dents. All ...Read moreabout the seller notes“Smartphones are in Good cosmetic condition and will show scratches, scuffs, and minor dents. All devices have passed a thorough item inspection process and are 100% functional. Smartphone will be shipped in generic packaging and will contain a brand new non-OEM, MFi certified power cable and an UL approved power adapter. Compatible with both GSM and CDMA network carriers such as T-Mobile, Verizon, AT&T, Metro, Cricket etc.”Read Lessabout the seller notes	apple	Apple iPhone 11	128.0	Unlocked	12.0	6.1	Factory Unlocked	4.0	Without Contract	IOS	A2111 (CDMA + GSM)	Bar	MWLF2LL/A	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Liquid Retina HD Display, Water-Resistant, Facial Recognition, 4K Video Recording, Wide-Angle Camera, Fast Wireless Charging, Dust-Resistant, Ultra Wide-Angle Camera, Dual Rear Cameras, eSIM, Fast Charging	Single SIM	MicroSD	Hexa Core	Black	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"Google Pixel 4 64GB/ 128GB 5.7""  Fully Unlocked (Any Carrier) SmartPhone"	186.08	17.84	44.0	8187.32	https://www.ebay.com/itm/234384497306?nordt=true&orig_cvip=true&rt=nc	Open box	“Factory Unlocked and Compatible With Any Carrier Including AT&T, T-mobile, StraightTalk, Verizon ...Read moreabout the seller notes“Factory Unlocked and Compatible With Any Carrier Including AT&T, T-mobile, StraightTalk, Verizon ... These are A grade units in excellent cosmetic condition and rated a 9.5 out of 10 cosmetically.”Read Lessabout the seller notes	google	Google Pixel 4	105.2	Unlocked	17.588671875	5.916407485281749	Factory Unlocked	4.979014989293362	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Pixel 4 Unlocked	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samsung Galaxy Z Fold3 5G 256GB | 512GB |  Smartphone -GREAT CONDITION	589.47	20.12	38.0	22400.0	https://www.ebay.com/itm/234782859303?nordt=true&orig_cvip=true&rt=nc	Used	“Free One Year Warranty!, NEVER REPAIRED OR REFURBISHED, IN GREAT CONDITION, This product is in very ...Read moreabout the seller notes“Free One Year Warranty!, NEVER REPAIRED OR REFURBISHED, IN GREAT CONDITION, This product is in very good cosmetic condition and although there may be some light signs of use, the item has been fully tested and is in excellent working order and ready for Activation. These devices typically are display units, shelf pull or missing packaging, Complete in Generic white box with All Accessories Listed Below! Compatibility: Please, select your Phone carrier.”Read Lessabout the seller notes	samsung	Samsung Galaxy Z Fold3 5G	256.0	Unlocked	12.0	7.6	Factory Unlocked	12.0	Without Contract	Android	A2111 (CDMA + GSM)	Foldable	Does Not Apply	3G, 4G, 5G, GPS, LTE	Internet Browser, Touchscreen, 4G Data Capable, 4K Video Recording, Bluetooth Enabled, Fingerprint Sensor, Global Ready, GPS, Music Player, Speakerphone, Wi-Fi Capable	Single SIM	MicroSD	Octa Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"New Unlocked  i14 Pro Max 6.8"" 4G+64GB Android 10  4G Unbranded Cheap Smartphone"	95.86	0.0	37.0	3546.83	https://www.ebay.com/itm/234837275738?nordt=true&orig_cvip=true&rt=nc	New	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	unbranded	i14 Pro Max	4.0	Unlocked	16.0	6.7	Factory Unlocked	4.0	Without Contract	Android	A2111 (CDMA + GSM)	Bar	Does Not Apply	2G, 3G, 4G, 4G+, Bluetooth, GPS, Wi-Fi	Web, Bluetooth Enabled, Camera, Color Screen, Email, Facial Recognition, Fingerprint Sensor, Front Camera, GPS, Internet Connectivity, MMS (Multimedia Messaging)	Dual SIM (SIM + SIM/Memory Card)	MicroSD	Octa Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Samsung Galaxy S10 G973U AT&T T-Mobile Verizon Unlocked Smartphone - Acceptable	107.72	0.0	63.0	6786.34	https://www.ebay.com/itm/255154967596?nordt=true&orig_cvip=true&rt=nc	Used	“Tested and Certified Samsung Galaxy S10. Clean ESN/IMEI. Choose Your Color, Carrier, and Storage. ...Read moreabout the seller notes“Tested and Certified Samsung Galaxy S10. Clean ESN/IMEI. Choose Your Color, Carrier, and Storage. Acceptable Condition - See the below description for more details. Please message with any questions you have! Free Same Day Shipping! Bobcat Wireless is a Certified Samsung USA Mobile Phone Provider. All our phones are fully tested by our team of on-site technicians using industry-leading testing software and procedures to guarantee they're 100% functional and perform just like a new phone. We're confident in the quality and condition of these S10 and you can be too, by knowing that we offer a no-risk 30-day warranty! Each phone comes with a new 2-Piece Fast Charge Charger (Type-C Cable and Wall Block) and sim tray removal tool.  See our ratings to see what our customers say about us! Please Message us with any questions you may have. Have a nice day!”Read Lessabout the seller notes	samsung	Samsung Galaxy S10	128.0	Unlocked	12.0	6.1	Factory Unlocked	8.0	Without Contract	Android	A2111 (CDMA + GSM)	Bar	SM-G973U	3G, 4G, 4G+, Bluetooth, DLNA, GPRS, GPS, LTE, NFC, USB Type-C, WAP, Wi-Fi	Accelerometer, Ambient Light Sensor, Barometer, Bluetooth Enabled, Camera, Fingerprint Sensor, Front Camera, GPS, MMS (Multimedia Messaging), Night Mode, Video Calling, Wi-Fi Capable, Wireless Charging	Single SIM	MicroSD	Octa Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Samsung F926U Z Fold 3 256GB Verizon Locked Smartphone - Excellent	677.77	0.0	36.0	24399.64	https://www.ebay.com/itm/255366419550?nordt=true&orig_cvip=true&rt=nc	Excellent - Refurbished	“This Galaxy Z Fold3 is in Excellent condition. It is 100% functional and in near perfect cosmetic ...Read moreabout the seller notes“This Galaxy Z Fold3 is in Excellent condition. It is 100% functional and in near perfect cosmetic condition with the possibility of a few light hair marks. It does NOT come in its original packaging but will include a generic UL certified cable.”Read Lessabout the seller notes	samsung	Galaxy Z Fold3	256.0	Operator	12.0	7.6	Locked	12.0	Without Contract	Android	A2111 (CDMA + GSM)	Bar	Does Not Apply	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samsung F926U Z Fold 3 256GB Unlocked Smartphone - Very Good	625.99	0.0	40.0	25039.6	https://www.ebay.com/itm/255572009215?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This Galaxy Z Fold3 is in Very Good condition and has been determined fully functional by our ...Read moreabout the seller notes“This Galaxy Z Fold3 is in Very Good condition and has been determined fully functional by our industry leading functionality inspection. It will show signs of wear like scratches, scuffs, and minor nicks on the screen or body. This item does NOT come in its original packaging but will include a generic UL certified cable.”Read Lessabout the seller notes	samsung	Galaxy Z Fold3	256.0	Unlocked	12.0	7.6	Factory Unlocked	12.0	Without Contract	Android	SM-F926U	Bar	Does Not Apply	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"New Original  Nokia Lumia 1020 -32GB  Unlocked WiFI 4.5"" Smartphone Sealed Box "	120.09	9.99	38.0	4563.34	https://www.ebay.com/itm/264376316817?nordt=true&orig_cvip=true&rt=nc	New	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	nokia	Nokia Lumia 1020	32.0	Unlocked	41.0	4.5	Network Unlocked	2.0	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does Not Apply	2G, 3G, 4G, Bluetooth, GPRS, GPS	3G Data Capable, Touchscreen, Speakerphone	Single SIM	MicroSD	Dual Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DOOGEE S98 8GB+256GB Android 12 Rugged Smartphone Helio G96 64MP Unlocked Global	378.37	25.0	37.0	13999.85	https://www.ebay.com/itm/265658033885?nordt=true&orig_cvip=true&rt=nc	New	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	doogee	Doogee S98	256.0	Unlocked	64.0	6.3	Factory Unlocked	8.0	Without Contract	Android	2022 S98	Bar	Dose Not Apply	2G, 3G, 4G, 4G+, Bluetooth, DLNA, Dual-Band, GPRS, GPS, NFC, USB Type-C, Wi-Fi	High Capacity Battery (6000 mAh or More), 8K Video Recording, Dual Screen, Dust-Resistant, Facial Recognition, Fast Wireless Charging, Fingerprint Sensor, Global Ready, GPRS, Nano SIM, NFC Connectivity	Dual SIM (SIM + SIM + Memory Card)	MicroSD | Micro SDHC | Micro SDXC | TF Card	Octa Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Samsung Galaxy S10 128GB Unlocked  Verizon AT&T T-Mobile Smartphone Good	153.56	0.0	43.0	6603.0	https://www.ebay.com/itm/275403275418?nordt=true&orig_cvip=true&rt=nc	Good - Refurbished	“This item is in Good Condition and will show signs of moderate scratches /scuffs on housing and ...Read moreabout the seller notes“This item is in Good Condition and will show signs of moderate scratches /scuffs on housing and screen.  “The phone comes in a aftermarket box with Generic accessories , USB cable and Adapter.. Manual NOT included. SIM card NOT included. Phones are unlocked and will work on all GSM networks.””Read Lessabout the seller notes	samsung	Samsung Galaxy S10	128.0	Unlocked	12.0	5.916407485281749	Factory Unlocked	4.979014989293362	Without Contract	Android	SM-G973U	Bar	Does Not Apply	2G, 3G, 4G, Bluetooth, GPS, NFC, USB Type-C, Wi-Fi	4K Video Recording, ANT+, Dual Rear Cameras, Wireless Charging, Water-Resistant, Front Camera, Fingerprint Sensor, Accelerometer	Single SIM	MicroSD	Octa Core	Black	1	1	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
New *UNOPENED* Samsung Galaxy S6 Verizon SM-G920V 32GB Smartphone ALL COLORS	112.9	0.0	46.0	5193.54	https://www.ebay.com/itm/284638801069?nordt=true&orig_cvip=true&rt=nc	New	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	samsung	Galaxy S6 SM-G920V 32GB	32.0	Operator	17.588671875	5.916407485281749	Factory Unlocked	4.979014989293362	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does not apply	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OnePlus Nord N200 5G 64GB DE2117 - GSM Unlocked - Android Smartphone Blue	133.37	20.01	40.0	5334.62	https://www.ebay.com/itm/284945131217?nordt=true&orig_cvip=true&rt=nc	Open box	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	oneplus	OnePlus Nord 200 5G	64.0	Unlocked	13.0	6.5	Network Unlocked	4.0	Without Contract	Android	DE2117	Bar	DE2118	2G, 3G, 4G, 5G	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	microSDXC	Octa Core	Blue	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M12 Ultra 4G/5G 7.3 inch Smartphone 7300Mah Face Id Android12 12GB+512GB Tf Card	128.12	0.0	36.0	4612.34	https://www.ebay.com/itm/285014436541?nordt=true&orig_cvip=true&rt=nc	New	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	unbranded	M12 Ultra	512.0	Operator	72.0	7.3	Factory Unlocked	12.0	Without Contract	Android	Qualcomm 888	Slate	0001	2G, 3G, 4G, 4G+, 5G	Camera, Color Screen	Dual SIM (SIM + eSIM)	MicroSD	Others	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
New Samsung Galaxy S10 Plus SM-G975U 128GB Smartphone Mobile Unlocked US Version	353.28	12.5	42.0	14837.87	https://www.ebay.com/itm/303549912412?nordt=true&orig_cvip=true&rt=nc	New	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	samsung	Samsung Galaxy S10+	128.0	Unlocked	16.0	6.4	Factory Unlocked	8.0	Without Contract	Android	SM-G975U	Bar	Does not apply	2G, 3G, 4G, Bluetooth, GPS, NFC, Wi-Fi	3G Data Capable, 4G Data Capable, 4K Video Recording, AMOLED Display, ANT+, Bluetooth Enabled, Camera, Color Screen, Dual Front Camera, E-mail Access, Internet Connectivity, MMS (Multimedia Messaging), Music Player, NFC Connectivity, Proximity Sensor, Rear Camera, Touch Screen, Wi-Fi Capable, Wireless PowerShare	Single SIM	MicroSD	Octa Core	Black,Blue	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Microsoft Surface Duo Smartphones - 128GB - Glacier ""Light Burn"" (UNLOCKED)"	214.3	24.12	36.0	7714.65	https://www.ebay.com/itm/304806532343?nordt=true&orig_cvip=true&rt=nc	Excellent - Refurbished	“100% Fully Functional device, might have light burn blemish (very light pink shadow mainly visible ...Read moreabout the seller notes“100% Fully Functional device, might have light burn blemish (very light pink shadow mainly visible on white background), It's Phone check with 160+ points inspections.”Read Lessabout the seller notes	microsoft	Microsoft Surface Duo	128.0	Unlocked	11.0	8.1	Factory Unlocked	6.0	Without Contract	Android	A2111 (CDMA + GSM)	Foldable	TGL-00001	USB Type-C, Bluetooth, 4G, Wi-Fi, GPS	Proximity Sensor, AMOLED Display, Gyro Sensor, Accelerometer, Ambient Light Sensor, Fingerprint Sensor, eSIM	Single SIM	MicroSD	Octa Core	White	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samsung Galaxy S9 G960U GSM Factory Unlocked 64GB Smartphone -Excellent	156.01	12.6	38.0	5928.52	https://www.ebay.com/itm/313642717662?nordt=true&orig_cvip=true&rt=nc	Excellent - Refurbished	“This Product has been determined fully functional by our industry leading functionality inspection ...Read moreabout the seller notes“This Product has been determined fully functional by our industry leading functionality inspection and is backed by a one year warranty -Excellent- Condition: Looks like new. No Dents, No Visible Screen scratches And no screen Burns, Includes Free Approved charger and cable ,Certified via a 34 Point Factory Inspection, These are Unlocked devices And will support all GSM networks Worldwide , Ships in a Generic box, Photos are Stock Photos”Read Lessabout the seller notes	samsung	Samsung Galaxy S9	64.0	Operator	12.0	5.8	GSM Factory Unlocked	4.0	Without Contract	Android	SM-G960U	Bar	Does Not Apply	2G, 3G, 4G, 4G+, Bluetooth, Dual-Band, GPS, LTE	Internet Browser, Touchscreen, 3G Data Capable, 4G	Single SIM	MicroSD	Octa Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NIB BlackBerry Leap - 16GB - Shadow Grey (Unlocked) Smartphone STR100-2	59.03	11.62	40.0	2361.2	https://www.ebay.com/itm/313876093473?nordt=true&orig_cvip=true&rt=nc	New	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	blackberry	BlackBerry Leap	16.0	Unlocked	8.0	5.916407485281749	Network Unlocked	2.0	Without Contract	Other	A2111 (CDMA + GSM)	Bar	STR100-2	Bluetooth, Wi-Fi, Micro USB	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD, microSDXC	Dual Core	Gray	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.8 inch ANDROID Smartphone 5G LTE Unlocked Cell Phone Dual SIM 6800mAh GPS NEW	109.13	5.0	37.0	4037.83	https://www.ebay.com/itm/314396301028?nordt=true&orig_cvip=true&rt=nc	New	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	gotake	Reno 9 pro	105.2	Operator	48.0	6.8	Factory Unlocked	16.0	Without Contract	Android	AC180T	Bar	Does Not Apply	2G, 3G, 4G, 4G+, 5G, Bluetooth, GPS, Headphone Jack, Wi-Fi	Camera, Color Screen, Bluetooth Enabled, Email, Web, Email Access, Fast Charging, Facial Recognition, Fingerprint Sensor, FM Radio, Front Camera, GPS, HDR Display, Music Player, Nano SIM, Rear Camera, Speakerphone, Touch Screen, Vibration, Video Calling, Video Camera, Wi-Fi Capable	Dual SIM (SIM + SIM + Memory Card)	MicroSD	Others	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"AT&T Fusion 5G EA211005 6.8"" 64GB Quad 48MP SmartPhone for AT&T (Cricket/Net10)"	96.57	0.0	43.0	4152.43	https://www.ebay.com/itm/325179227971?nordt=true&orig_cvip=true&rt=nc	Open box	“Compatible with AT&T and any of its MVNOs including Cricket, Net10, and H2O. The most affordable 5G ...Read moreabout the seller notes“Compatible with AT&T and any of its MVNOs including Cricket, Net10, and H2O. The most affordable 5G large screen featuring a Quad rear camera system. These are A grade units in excellent cosmetic condition and rated a 9.5 out of 10 cosmetically.”Read Lessabout the seller notes	samsung	Fusion 5G	64.0	Operator	48.0	6.8	Network Locked	4.0	Without Contract	Android	A2111 (CDMA + GSM)	Bar	AT&T Fusion 5G	4G, 5G, LTE	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Others	Steel Graphite	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Samsung Galaxy S22 ULTRA 5G 128GB | 256GB | 512GB Smartphone -GOOD CONDITION	635.57	0.0	37.0	23516.0	https://www.ebay.com/itm/325397218286?nordt=true&orig_cvip=true&rt=nc	Used	“FREE ONE YEAR WARRANTY!!!, NEVER REPAIRED OR REFURBISHED, IN GOOD CONDITION, This product will show ...Read moreabout the seller notes“FREE ONE YEAR WARRANTY!!!, NEVER REPAIRED OR REFURBISHED, IN GOOD CONDITION, This product will show signs of wear and tear, the item has been fully tested, restored to factory settings and is in excellent working order and ready for Activation. These devices are directly from Phone carrier’s buyback programs. Complete in Generic white box with All Accessories Listed Below! Please, select your Phone Carrier.”Read Lessabout the seller notes	samsung	S22 ULTRA 5G	128.0	Unlocked	32.0	6.8	Factory Unlocked	8.0	Without Contract	Android	A2111 (CDMA + GSM)	Bar	Does Not Apply	3G, 4G, 5G, GPS, LTE	Internet Browser, Touchscreen, 4G Data Capable, 4K Video Recording, Bluetooth Enabled, Fingerprint Sensor, Global Ready, GPS, Music Player, Speakerphone, Wi-Fi Capable	Single SIM	MicroSD	Octa Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Samsung Galaxy S8 Active SM-G892A 64GB (AT&T) Unlocked Smartphone / Meteor Gray	223.32	0.0	36.0	8039.59	https://www.ebay.com/itm/333705416271?nordt=true&orig_cvip=true&rt=nc	New	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	samsung	Samsung Galaxy S8 Active	64.0	Unlocked	12.0	5.8	Factory Unlocked	4.0	Without Contract	Android	A2111 (CDMA + GSM)	Bar	SM-G892A	Bluetooth, 2G, 3G, 4G	Camera, Color Screen	Single SIM	microSDXC	Octa Core	Gray	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apple iPhone 7 128GB Unlocked GSM Smartphone - Black (Dents/Scratches)	90.24	39.99	38.0	3429.25	https://www.ebay.com/itm/352746922814?nordt=true&orig_cvip=true&rt=nc	Used	“This item has been previously used and has strong signs of use. There may be dents or scuffs and ...Read moreabout the seller notes“This item has been previously used and has strong signs of use. There may be dents or scuffs and scratches but is still 100% fully operational and functions as intended. Perfect for use with a case.”Read Lessabout the seller notes	apple	Apple iPhone 7	128.0	Unlocked	12.0	4.7	Factory Unlocked	2.0	Without Contract	IOS	A1778 (GSM)	Bar	MN9Y2LL/A	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Camera, EDGE	Single SIM	Built-In Memory	Quad Core	Black	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Apple iPhone 13 Mini 5G 128GB Midnight - (AT&T) ML923LL/A iOS Smartphone	435.84	0.0	38.0	16562.0	https://www.ebay.com/itm/363659105507?nordt=true&orig_cvip=true&rt=nc	Open box	“The item in this listing is an Open Box (packaging maybe slightly distressed) The unit powers on ...Read moreabout the seller notes“The item in this listing is an Open Box (packaging maybe slightly distressed) The unit powers on with factory settings restored and includes the original accessories. Please refer to the description for a list of accessories or items that are included.”Read Lessabout the seller notes	apple	Apple iPhone 13 mini	128.0	Operator	12.0	5.4	Factory Unlocked	4.979014989293362	Without Contract	IOS	A2111 (CDMA + GSM)	Bar	MLHM3LL/A	5G, Bluetooth, Wi-Fi, Lightning, NFC	Proximity Sensor, E-compass, Gyro Sensor, Accelerometer, Ambient Light Sensor, Barometer, Ultra Wide-Angle Camera, eSIM	Single SIM	MicroSD	Hexa Core	Black	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
New *UNOPENDED* Motorola Moto Z Play Droid XT1635-1 VERIZON Smartphone	92.72	0.0	39.0	3616.11	https://www.ebay.com/itm/363677102689?nordt=true&orig_cvip=true&rt=nc	New	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	motorola	Motorola Moto Z Play	32.0	Unlocked	16.0	5.916407485281749	Factory Unlocked	4.979014989293362	Without Contract	Android	XT1635	Bar	01095NARTL	4G, LTE	Ambient Light Sensor	Single SIM	MicroSD	Octa Core	Gray	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
