Link	Condition	Seller Notes	Brand	Model	Storage Capacity	Network	Camera Resolution	Screen Size	Lock Status	RAM	Contract	Operating System	Model Number	Style	MPN	Connectivity	Features	Manufacturer Color	SIM Card Slot	Memory Card Type	Processor	Cellular Band	Network Technology	Custom Bundle	Note	Country/Region of Manufacture	Notice	Attention	CPU	UPC	Manufacturer Warranty	Packing List	Color	Warehouse Location	Capacity of battery	SKU	Family Line	Carrier	Storage Extend	Bundle Listing	Bundled Items	Chipset Model	Compatibility	Applicable Regions	Notice 3	Package	Storage capacity	Screen size	Camera resolution	Operating system	Lock status	Sim card slot	Ram	Memory card type	EAN	Not Compatible	Compatible Operating System	WIFI	Positioning	Battery	ROM	Fast Charging	GPU	NFC	Aspect Ratio	Type	Resolution	Capacity of Battery	Free Accessories	Local Warehouse	Unit Type	Release Date	Battery Health/Capacity	Compatible With	Number of Charging Ports	Bundle Description	Includes The Following Cables	Output Amperage	Non-Domestic Product	Compatible Brand	Front Camera	Screen Type	Screen Resolution	Charger	Battery Capacity	Batteries	Item Weight	USB	Camera Features	Sensors	Video	Dimensions	Display Technology	Protection	Front Camera Feature	WLAN	Bluetooth	Loudspeaker	3.5mm jack	Charging	Front Video	Battery Capacity(mAh)	Biometrics Technology	Display Resolution	Rear Camera Quantity	Display Proportions	3.5mm Headphone Port	Touch Screen Type	Modified Item	Country/Region of Origin	Warranty	Music Play	Back Video	Talk Time	Audio Quality	Video recording(Back camera)	Seller Warranty	Sim Card Size	Front camera	Storage Type	RAM Type	Thermometer	Battery Capacity Range	CPU Model	Bluetooth Version	Charging Interface Type	MTK Model	RAM and Storage	Year	ISBN	Colour	Display Size	SIM Card Quantity	Comes in a kit box with	Free Bundled Items	SIM Card Type	Screen Material	Touch ID	Quick Charge	Display  Size	Size	Charger interface	External Storage	Weight (including battery)	Rear camera	Front Camera Video	Network Standard	4G/LTE	Cosmetic Condition	Functionality Condition	Data Sanitation Status	Audio quality	Support Network Carriers	For Free	LG UNLOCKED DEVICES	Included Accessories	Cosmetic condition	Charger and cable	Water, Dust,and Shock	Packaging	Not Compatible With	Phone Variant	N1-SKU	Stand-by	Battery Type	Carrier Supporting	SIM-Karten-Slot	Besonderheiten	Earphone Port	Card Extend	OK Google on Locked Screen	Certification	Cellular and wireless	Material	Betriebssystem	Sperrstatus	Battery Standby Time	Music play	Weight	Gigabyte Size	Model Identifiers	Back Camera Video	Memory	Chip	Rear Camera	Interface	Li-Polymer	WiFi	Sim card type	Earphone Jack	Unit Quantity	Bluetooth:	Our Battery Health % Rule	Whats in the Box	Android Version	Internet Connectivity	Series	RAM Size	Maximum Resolution	Display Type	Processor Model	Battery Run Time	BRAND	Model number	Manufacture Color	Cellular Network Technology	Free Gift	Processor Type	Night Vision camera	BDS	Housing Material	Height	Width	Thickness	Memory for SD Card	Front Camera(Pixel)	Back Camera(Pixel)	Proximity Sensor	Speaker	Feature	Hard Drive Capacity	Storage Extension	Battery Talk Time	SIM Card	Wireless Charge	Touch	PPI	Screen-to-body ratio	GPS	OTG	Net Weight	Body Material	Color::	Extra Features	Original Battery Capacity	Dimension	Manufacturer	No accessories	4G LTE	Cellular Band 4G	CARRIERS :	Size Type	Flash led	Qualcomm Model	Refresh Rate	Industrial Mode accuracy	Night Vision	IR Sensor Resolution	Storage extension	Charging Power	Temperature Range	Field of View	Capacity	Front camera video features	Networks Supported	Navigation	Color:	Storage capacity:	Talking Battery Life	Original box	Item condition	What is not included	Sim card	What is included	#1# suggestions found. Use up and down	VoLTE Supported	Manufacturer Part Number	Unlock Status	Manufacturer Colour	Display	Model:	USB Interface	Location technology	MHL	Battery capacity (mAh, Typical)	4G TDD LTE	5G TDD Sub6	Main Resolution	Sub Display Size	Color depth	CPU Type	S pen Support	SIM Slot Type	USB Version	Bluetooth version	2G GSM	3G UMTS	4G FDD LTE	Main Display Size	Main maximum scan rate	Sub Resolution	CPU speed	SIM	Manufactured Color	Torch	3G WCDMA	4G LTE-FDD	VoLTE	Touch Panel	BT	OS	Wifi	SD card	Exact Model	CPU Core Quantity	4G TDD-LTE	Screen Burn Severity	USB cable	Microphone	Battery capacity	Battery type	USB Charger	Front Camera Pixel	Max. Expansion Supported	FM	Chipset	Camera	AirBuda U	Network Status	Platform	Frequency band	Dual SIM card	Memory size	Compatible Model	FM Radio	Available Colors	Latest features	Marke	Sensor	The Internet	USB Port	Internal Storage	Kit Style	物品状况	Screen Refresh Rate	Carriers not work with	code	Important Information	Sealed	Warranty - Parts	Items Included	Design/Finish	Languages	Manufacture Year	Night vision Camera	Screen protection	Certified	Navigation & Positioning	Sensors 1	Fast Wireless Charging	Rear Camera Pixel	Colors
https://www.ebay.com/itm/353022046831?nordt=true&orig_cvip=true&rt=nc	Good - Refurbished	“Smartphones are in Good cosmetic condition and will show scratches, scuffs, and minor dents. All ...Read moreabout the seller notes“Smartphones are in Good cosmetic condition and will show scratches, scuffs, and minor dents. All devices have passed a thorough item inspection process and are 100% functional. Smartphone will be shipped in generic packaging and will contain a brand new non-OEM, MFi certified power cable and an UL approved power adapter. Compatible with both GSM and CDMA network carriers such as T-Mobile, Verizon, AT&T, Metro, Cricket etc.”Read Lessabout the seller notes	Apple	Apple iPhone 11	64 GB	Unlocked	12.0 MP	6.1 in	Factory Unlocked	4 GB	Without Contract	iOS	A2111 (CDMA + GSM)	Bar	MWL72LL/A	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Liquid Retina HD Display, Water-Resistant, Facial Recognition, 4K Video Recording, Wide-Angle Camera, Fast Wireless Charging, Dust-Resistant, Ultra Wide-Angle Camera, Dual Rear Cameras, eSIM, Fast Charging		Single SIM	MicroSD	Hexa Core			Yes						190199220355			Black																																											Wall Adapter and Charging Cable																																																																																																																																																																																																																																																																																				
https://www.ebay.com/itm/363677102524?nordt=true&orig_cvip=true&rt=nc	New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details.See all condition definitionsopens in a new window or tab		Apple	Apple iPhone 7	128 GB	Unlocked	12.0 MP	4.7 in	Factory Unlocked	2 GB		iOS	A1660 (CDMA + GSM)	Bar	MNAJ2LL/A, MN8L2LL/A, MNC32LL/A	Bluetooth, Wi-Fi, NFC		Black		Built-In Memory	Quad Core									Does not apply																																																																																																																																																																																																																																																																																																																																		
https://www.ebay.com/itm/363955158162?nordt=true&orig_cvip=true&rt=nc	New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details.See all condition definitionsopens in a new window or tab		Apple	Apple iPhone 12	128 GB	T-Mobile	12.0 MP	6.1 in				iOS		Bar	MGFR3LL/A	5G, Bluetooth, Wi-Fi, Lightning, NFC	Proximity Sensor, E-compass, Gyro Sensor, Accelerometer, Ambient Light Sensor, Barometer, Fingerprint Sensor, eSIM				Hexa Core									194252028148			Black																						0194252028148																																																																																																																																																																																																																																																																																																									
https://www.ebay.com/itm/382294475776?nordt=true&orig_cvip=true&rt=nc	Good - Refurbished	“This is a B stock item, meaning unit is in good cosmetic condition and will show signs of use in ...Read moreabout the seller notes“This is a B stock item, meaning unit is in good cosmetic condition and will show signs of use in the form of scrapes or scratches.”Read Lessabout the seller notes	Samsung	Galaxy Note 8	64GB	Verizon	12.0 MP	6.3 in	Network Locked	6 GB	Without Contract	Android	SM-N950	Smartphone	SM-N950UZKAVZW, SM-N950UZVAVZW	4G, Bluetooth, GPS, LTE	4K Video Recording, AMOLED Display, Camera	Orchid Gray, Midnight Black, Deepsea Blue	Single SIM	MicroSD	Octa Core	CDMA 800	LTE														Samsung Galaxy																																																																																																																																																																																																																																																																																																																											
https://www.ebay.com/itm/402048851365?nordt=true&orig_cvip=true&rt=nc	Good - Refurbished	“This is a B stock item, meaning unit is in good cosmetic condition and will show signs of use in ...Read moreabout the seller notes“This is a B stock item, meaning unit is in good cosmetic condition and will show signs of use in the form of scrapes or scratches.”Read Lessabout the seller notes	Samsung	Samsung Galaxy Note10	256 GB	Verizon	16.0MP	6.3 in	Network Locked	8 GB	Without Contract	Android	SM-N970U		SM-N970UZKAVZW, SM-N970UZWAVZW, SM-N970UZSAVZW	4G, Bluetooth, GPS, LTE	4G Data Capable, 4K Video Recording, AMOLED Display	Aura Glow, Aura White, Aura Black	Single SIM	Not Applicable	Octa Core																																																																																																																																																																																																																																																																																																																																											
https://www.ebay.com/itm/404236691989?nordt=true&orig_cvip=true&rt=nc	New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details.See all condition definitionsopens in a new window or tab		Unbranded	s22	4G+64G										Does Not Apply																																																																																																																																																																																																																																																																																																																																																	
https://www.ebay.com/itm/124576878563?nordt=true&orig_cvip=true&rt=nc	Used	“Good function, complete accessories, packing box has slight scratches”	UMIDIGI	A7 Pro	128 GB	4g, Unlocked	FDD-LTE/WCDMA/TD-SCDMA/CDMA EVDO/GSM/CDMA1X	6.3''	Factory Unlocked	4 GB	Without Contract	Android	Does not apply			4G	Dual Rear Cameras, Fingerprint Sensor, Front Camera, Global Ready, GPS	Cosmic Black/Ocean Blue	Dual SIM	MicroSD						China					1 year		Black																																																																						Face Recognition																				4100 - 4200mAh			TYPE-C						6.3	2 SIM Card				LCD																																																																																																																																																																								Octa Core	B34/ 38/39/40/41																																														
https://www.ebay.com/itm/125253650087?nordt=true&orig_cvip=true&rt=nc	Excellent - Refurbished	“. Detailed grade information is below. we offer a no-risk 30-day warranty! Trusted Seller. See Our ...Read moreabout the seller notes“. Detailed grade information is below. we offer a no-risk 30-day warranty! Trusted Seller. See Our Ratings. fully tested by our team of on-site technicians using industry-leading testing software and procedures. Then meticulously and carefully cosmetically graded to be sure they fit the conditions in this listing. Please Message us with any questions you may have.????,?”Read Lessabout the seller notes	Apple	Apple iPhone 8	64 GB	Unlocked	12.0 MP	4.7 in	Network Unlocked	2 GB	Without Contract	iOS	A1863 (CDMA + GSM)	Bar	MQ712LL/A, FQ6M2LL/A, MQ6X2LL/A	Bluetooth, 4G, 3G, Wi-Fi, 2G, NFC	Bluetooth Enabled, Vibration, Front Camera, Wi-Fi Capable, Touch Screen, Camera, GPS, Fingerprint Sensor, Live Focus, Color Screen		Single SIM	Built-In Memory	Hexa Core					China				0190198452009	1 Year		Gold									Apple A11 Bionic																																																																																																																																																																																																																																																																																																																						
https://www.ebay.com/itm/133313802203?nordt=true&orig_cvip=true&rt=nc	New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details.See all condition definitionsopens in a new window or tab		BLU	BLU Advance L5	16 GB	Unlocked	5.0MP	4 in	Factory Unlocked	512 MB	Without Contract	Android			A390L	4G, 2G, 3G	Bluetooth Enabled, Camera, Color Screen, Front Camera, GPS		Dual SIM	MicroSD	Quad Core																																																																																																																																																																																																																																																																																																																																											
https://www.ebay.com/itm/133352686580?nordt=true&orig_cvip=true&rt=nc	New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details.See all condition definitionsopens in a new window or tab		BLU	Vivo X6	64 GB	Unlocked	13.0 MP	6.1 in	Factory Unlocked	3 GB	Without Contract	Android			V0570WW	2G, 3G, 4G	Camera, Front Camera, Rear Camera, Video Camera		Dual SIM	MicroSD	Octa Core																																																																																																																																																																																																																																																																																																																																											
https://www.ebay.com/itm/134206666339?nordt=true&orig_cvip=true&rt=nc	Open box	“The item in this listing is an Open Box (packaging maybe slightly distressed) The unit powers on ...Read moreabout the seller notes“The item in this listing is an Open Box (packaging maybe slightly distressed) The unit powers on with factory settings restored and includes the original accessories. Please refer to the description for a list of accessories or items that are included.”Read Lessabout the seller notes	Samsung	Samsung Galaxy S22	128 GB	Verizon	12.0 MP, 50.0 MP, 10.0 MP	6.1 in		8 GB		Android	SM-S901U	Bar	SM-S901UZGV	5G, Bluetooth, Wi-Fi, NFC	Water-Resistant, Facial Recognition, AMOLED Display, Night Mode, Ultra Wide-Angle Camera, Fingerprint Sensor, Telephoto Lens, Triple Rear Camera		Single SIM											887276611938			Green																																																																																																																																																																																																																																																																																																																															
https://www.ebay.com/itm/144293588961?nordt=true&orig_cvip=true&rt=nc	Used	“Ships in 3rd Party Eco-Friendly Packaging; To reduce E-Waste your package will include a 3rd Party ...Read moreabout the seller notes“Ships in 3rd Party Eco-Friendly Packaging; To reduce E-Waste your package will include a 3rd Party Charging Cable/Wall-Adapter ONLY.”Read Lessabout the seller notes	Samsung	Galaxy S9	64 GB	Factory Unlocked, Unlocked, Verizon, AT&T, T-Mobile, Straight Talk, TracFone, Cricket Wireless, Metro, Telcel, Claro	12.0 MP	5.8 in	Factory Unlocked	4GB	Without Contract	Android	SM-G960		SMG960UZBAXAA, SMG960UZKAXAA, SMG960UZPAXAA	4G, Bluetooth, GPS, LTE, Wi-Fi	4K Video Recording, AMOLED Display	Black, Blue, Purple, Gold	Single SIM	MicroSD	Octa Core																																																																																																																																																																																																																																																																																																																																											
https://www.ebay.com/itm/144458773672?nordt=true&orig_cvip=true&rt=nc	New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details.See all condition definitionsopens in a new window or tab		Palm	Palm PVG100	32 GB		12.0 MP	3.3 in	Factory Unlocked	3 GB	Without Contract	Android	PVG100	Bar		2G, 3G, 4G, Bluetooth, GPS, LTE, Quad-Band, USB Type-C, Wi-Fi			Single SIM		Octa Core			No						Does not apply	1 Year		Titanium									Qualcomm MSM8940 Snapdragon 435 (28 nm)																																																																																																																																																																																																																																																																																																																						
